claim_id,policy_id,claim_amount_requested,claim_amount_settled,settlement_time_days,claim_status,is_fraudulent
CLM-10455,POL-10503,2306.43,1407.87,23,Approved,0
CLM-10456,POL-10503,721.81,582.9,31,Approved,0
CLM-10457,POL-10504,7365.58,0.0,65,Rejected,1
CLM-10458,POL-10505,4553.78,0.0,88,Pending,1
CLM-10459,POL-10506,1511.19,0.0,19,Rejected,0
CLM-10460,POL-10511,1583.22,0.0,17,Rejected,0
CLM-10461,POL-10513,4439.85,3471.68,12,Approved,0
CLM-10462,POL-10514,711.03,0.0,14,Pending,0
CLM-10463,POL-10516,9273.92,0.0,64,Rejected,1
CLM-10464,POL-10517,2932.6,0.0,13,Rejected,0
CLM-10465,POL-10518,4282.04,3270.21,29,Approved,0
CLM-10466,POL-10519,2016.91,1960.68,5,Approved,0
CLM-10467,POL-10519,4315.54,3114.16,21,Approved,0
CLM-10468,POL-10519,550.2,0.0,1,Pending,0
CLM-10469,POL-10520,2094.85,1289.74,43,Approved,0
CLM-10470,POL-10521,2584.95,1579.71,31,Approved,0
CLM-10471,POL-10521,3928.39,2826.65,1,Approved,0
CLM-10472,POL-10522,1196.07,1020.49,21,Approved,0
CLM-10473,POL-10523,3008.2,2296.09,1,Approved,0
CLM-10474,POL-10524,4870.62,0.0,80,Rejected,1
CLM-10475,POL-10525,1793.01,0.0,18,Pending,0
CLM-10476,POL-10526,6977.04,0.0,90,Rejected,1
CLM-10477,POL-10526,3881.5,0.0,75,Rejected,1
CLM-10478,POL-10527,1694.35,0.0,40,Rejected,0
CLM-10479,POL-10528,4316.19,2962.61,17,Approved,0
CLM-10480,POL-10529,1457.94,1256.25,24,Approved,0
CLM-10481,POL-10529,2479.61,1888.24,12,Approved,0
CLM-10482,POL-10530,3547.34,3439.58,41,Approved,0
CLM-10483,POL-10530,2384.78,2143.7,2,Approved,0
CLM-10484,POL-10531,2506.46,2410.72,15,Approved,0
CLM-10485,POL-10531,1759.02,1303.76,31,Approved,0
CLM-10486,POL-10532,1637.35,0.0,90,Rejected,1
CLM-10487,POL-10532,2507.99,2452.2,39,Approved,0
CLM-10488,POL-10534,3441.05,0.0,44,Rejected,0
CLM-10489,POL-10539,3658.75,2679.78,27,Approved,0
CLM-10490,POL-10540,3611.22,2633.51,1,Approved,0
CLM-10491,POL-10542,3703.46,0.0,58,Rejected,0
CLM-10492,POL-10544,8585.45,0.0,82,Rejected,1
CLM-10493,POL-10544,619.94,617.18,28,Approved,0
CLM-10494,POL-10546,731.9,701.2,29,Approved,0
CLM-10495,POL-10547,1201.13,1133.56,10,Approved,0
CLM-10496,POL-10547,1265.96,1051.16,1,Approved,0
CLM-10497,POL-10548,2057.66,1839.15,25,Approved,0
CLM-10498,POL-10550,3469.24,3396.51,13,Approved,0
CLM-10499,POL-10551,4683.41,4087.82,33,Approved,0
CLM-10500,POL-10552,3077.98,0.0,4,Rejected,0
CLM-10501,POL-10553,789.59,0.0,34,Rejected,0
CLM-10502,POL-10554,2160.22,1453.68,22,Approved,0
CLM-10503,POL-10555,440.84,268.54,19,Approved,0
CLM-10504,POL-10556,4593.52,3835.73,13,Approved,0
CLM-10505,POL-10558,1564.49,1394.54,24,Approved,0
CLM-10506,POL-10558,1337.99,876.54,24,Approved,0
CLM-10507,POL-10558,1538.16,0.0,12,Rejected,0
CLM-10508,POL-10560,883.4,865.46,17,Approved,0
CLM-10509,POL-10560,4749.25,0.0,54,Rejected,1
CLM-10510,POL-10561,530.26,528.56,13,Approved,0
CLM-10511,POL-10561,3437.59,0.0,38,Pending,0
CLM-10512,POL-10562,6041.94,0.0,69,Rejected,1
CLM-10513,POL-10562,4484.09,0.0,1,Rejected,0
CLM-10514,POL-10567,1647.53,0.0,60,Rejected,1
CLM-10515,POL-10568,770.04,0.0,9,Rejected,0
CLM-10516,POL-10571,875.67,675.97,15,Approved,0
CLM-10517,POL-10572,3101.77,2591.27,4,Approved,0
CLM-10518,POL-10573,1206.46,984.71,8,Approved,0
CLM-10519,POL-10574,1967.5,0.0,24,Rejected,0
CLM-10520,POL-10575,1810.13,1805.18,14,Approved,0
CLM-10521,POL-10575,3584.04,0.0,71,Rejected,1
CLM-10522,POL-10577,2652.4,1947.44,9,Approved,0
CLM-10523,POL-10577,1768.3,1110.72,7,Approved,0
CLM-10524,POL-10577,2477.11,1774.86,9,Approved,0
CLM-10525,POL-10578,1362.64,1189.01,38,Approved,0
CLM-10526,POL-10580,3315.7,2581.68,4,Approved,0
CLM-10527,POL-10582,4796.53,4154.87,20,Approved,0
CLM-10528,POL-10584,3670.44,3012.76,34,Approved,0
CLM-10529,POL-10584,2037.74,1340.84,6,Approved,0
CLM-10530,POL-10586,4475.38,3419.23,29,Approved,0
CLM-10531,POL-10588,3056.15,2552.95,12,Approved,0
CLM-10532,POL-10589,1392.63,1173.43,22,Approved,0
CLM-10533,POL-10590,7757.2,0.0,70,Rejected,1
CLM-10534,POL-10591,3028.51,2891.05,50,Approved,0
CLM-10535,POL-10592,1209.02,989.51,35,Approved,0
CLM-10536,POL-10593,738.01,678.95,1,Approved,0
CLM-10537,POL-10596,4094.45,0.0,32,Rejected,0
CLM-10538,POL-10598,1356.47,0.0,1,Rejected,0
CLM-10539,POL-10599,355.65,296.75,35,Approved,0
CLM-10540,POL-10599,2277.16,1695.69,30,Approved,0
CLM-10541,POL-10599,4720.76,2884.2,16,Approved,0
CLM-10542,POL-10601,2383.23,2329.05,1,Approved,0
CLM-10543,POL-10603,555.04,552.28,15,Approved,0
CLM-10544,POL-10603,3970.46,3933.87,9,Approved,0
CLM-10545,POL-10604,2663.4,1851.43,38,Approved,0
CLM-10546,POL-10604,3750.42,2618.45,33,Approved,0
CLM-10547,POL-10604,2213.45,1792.81,8,Approved,0
CLM-10548,POL-10606,1832.15,1686.71,23,Approved,0
CLM-10549,POL-10606,3513.8,3027.34,1,Approved,0
CLM-10550,POL-10607,3606.57,0.0,18,Pending,0
CLM-10551,POL-10609,4703.05,3405.26,4,Approved,0
CLM-10552,POL-10611,2951.62,2139.55,31,Approved,0
CLM-10553,POL-10612,4631.73,4183.24,32,Approved,0
CLM-10554,POL-10614,2558.34,1984.9,4,Approved,0
CLM-10555,POL-10622,3004.2,1974.27,15,Approved,0
CLM-10556,POL-10622,352.93,250.36,26,Approved,0
CLM-10557,POL-10623,2223.32,1877.88,35,Approved,0
CLM-10558,POL-10623,499.72,374.6,10,Approved,0
CLM-10559,POL-10624,3446.15,0.0,16,Pending,0
CLM-10560,POL-10624,488.09,372.09,41,Approved,0
CLM-10561,POL-10627,2943.0,2393.44,1,Approved,0
CLM-10562,POL-10627,1778.9,0.0,10,Pending,0
CLM-10563,POL-10629,950.48,588.83,6,Approved,0
CLM-10564,POL-10630,1958.34,1260.57,27,Approved,0
CLM-10565,POL-10632,1096.08,957.81,21,Approved,0
CLM-10566,POL-10633,1913.34,1188.05,1,Approved,0
CLM-10567,POL-10634,4189.18,2604.67,29,Approved,0
CLM-10568,POL-10634,3054.43,2650.31,11,Approved,0
CLM-10569,POL-10635,303.33,0.0,16,Rejected,0
CLM-10570,POL-10636,4123.14,2830.35,27,Approved,0
CLM-10571,POL-10636,246.06,168.52,15,Approved,0
CLM-10572,POL-10637,1314.98,1130.82,1,Approved,0
CLM-10573,POL-10637,10236.43,0.0,66,Rejected,1
CLM-10574,POL-10638,1783.88,1663.05,27,Approved,0
CLM-10575,POL-10639,3558.11,3366.14,32,Approved,0
CLM-10576,POL-10640,4303.57,4237.7,15,Approved,0
CLM-10577,POL-10640,2954.57,0.0,9,Rejected,0
CLM-10578,POL-10642,567.07,376.52,16,Approved,0
CLM-10579,POL-10643,2749.92,0.0,25,Rejected,0
CLM-10580,POL-10643,683.18,0.0,40,Rejected,0
CLM-10581,POL-10644,1276.75,0.0,14,Pending,0
CLM-10582,POL-10645,2035.24,1895.61,27,Approved,0
CLM-10583,POL-10647,1989.36,0.0,30,Rejected,0
CLM-10584,POL-10648,577.14,0.0,43,Rejected,0
CLM-10585,POL-10649,3539.08,3423.15,22,Approved,0
CLM-10586,POL-10650,4437.22,0.0,24,Rejected,0
CLM-10587,POL-10652,1682.71,1282.52,6,Approved,0
CLM-10588,POL-10652,10296.42,0.0,46,Rejected,1
CLM-10589,POL-10655,4071.46,2604.9,38,Approved,0
CLM-10590,POL-10656,1762.4,1556.12,38,Approved,0
CLM-10591,POL-10657,1959.61,1553.26,32,Approved,0
CLM-10592,POL-10657,488.25,401.32,2,Approved,0
CLM-10593,POL-10657,4384.52,2689.17,24,Approved,0
CLM-10594,POL-10658,4558.43,0.0,16,Pending,0
CLM-10595,POL-10659,3480.04,2197.01,38,Approved,0
CLM-10596,POL-10660,3128.41,3094.68,11,Approved,0
CLM-10597,POL-10661,4044.54,2858.38,31,Approved,0
CLM-10598,POL-10661,1457.16,880.48,36,Approved,0
CLM-10599,POL-10662,3023.32,0.0,13,Pending,0
CLM-10600,POL-10662,1880.97,1612.59,23,Approved,0
CLM-10601,POL-10663,2291.35,2061.1,22,Approved,0
CLM-10602,POL-10665,2736.24,0.0,19,Rejected,0
CLM-10603,POL-10666,963.18,950.06,16,Approved,0
CLM-10604,POL-10667,4521.73,0.0,9,Pending,0
CLM-10605,POL-10668,2912.59,2061.75,14,Approved,0
CLM-10606,POL-10669,3180.74,2691.69,30,Approved,0
CLM-10607,POL-10669,1978.43,0.0,10,Rejected,0
CLM-10608,POL-10669,2164.7,0.0,30,Pending,0
CLM-10609,POL-10671,3240.1,2502.05,6,Approved,0
CLM-10610,POL-10673,4379.06,2853.47,29,Approved,0
CLM-10611,POL-10673,3121.06,2072.07,1,Approved,0
CLM-10612,POL-10675,2948.71,2917.63,40,Approved,0
CLM-10613,POL-10677,2355.86,0.0,1,Rejected,0
CLM-10614,POL-10679,4649.54,3310.31,5,Approved,0
CLM-10615,POL-10680,3881.53,2525.88,24,Approved,0
CLM-10616,POL-10681,2244.64,0.0,1,Rejected,0
CLM-10617,POL-10681,3646.34,0.0,14,Rejected,0
CLM-10618,POL-10683,3068.26,2211.79,32,Approved,0
CLM-10619,POL-10685,489.23,468.35,33,Approved,0
CLM-10620,POL-10685,3354.88,3323.98,23,Approved,0
CLM-10621,POL-10687,1898.99,1559.57,15,Approved,0
CLM-10622,POL-10688,2358.04,2259.13,37,Approved,0
CLM-10623,POL-10689,1612.43,0.0,45,Pending,0
CLM-10624,POL-10690,992.3,745.54,32,Approved,0
CLM-10625,POL-10692,1742.42,1427.16,21,Approved,0
CLM-10626,POL-10695,3905.04,0.0,35,Pending,0
CLM-10627,POL-10696,8462.06,0.0,89,Rejected,1
CLM-10628,POL-10696,2499.04,0.0,27,Pending,0
CLM-10629,POL-10697,4272.21,3219.58,32,Approved,0
CLM-10630,POL-10698,2350.73,1980.22,22,Approved,0
CLM-10631,POL-10699,3902.98,0.0,10,Rejected,0
CLM-10632,POL-10700,239.36,0.0,47,Pending,0
CLM-10633,POL-10701,2232.78,1803.63,1,Approved,0
CLM-10634,POL-10705,1673.8,1069.53,44,Approved,0
CLM-10635,POL-10706,2427.19,2190.76,49,Approved,0
CLM-10636,POL-10706,861.88,547.48,15,Approved,0
CLM-10637,POL-10707,4595.61,0.0,29,Rejected,0
CLM-10638,POL-10709,913.92,0.0,23,Pending,0
CLM-10639,POL-10710,337.69,0.0,18,Rejected,0
CLM-10640,POL-10713,1205.74,0.0,8,Pending,0
CLM-10641,POL-10715,2178.53,0.0,19,Pending,0
CLM-10642,POL-10718,8952.99,0.0,55,Rejected,1
CLM-10643,POL-10719,778.23,0.0,24,Pending,0
CLM-10644,POL-10720,4864.16,2945.49,18,Approved,0
CLM-10645,POL-10720,2893.9,0.0,12,Pending,0
CLM-10646,POL-10721,1943.99,0.0,4,Rejected,0
CLM-10647,POL-10722,4311.58,0.0,54,Rejected,1
CLM-10648,POL-10722,3741.82,0.0,3,Rejected,0
CLM-10649,POL-10723,3503.6,0.0,8,Pending,0
CLM-10650,POL-10725,2789.59,2352.55,51,Approved,0
CLM-10651,POL-10726,2753.53,2511.29,13,Approved,0
CLM-10652,POL-10727,1838.3,0.0,17,Pending,0
CLM-10653,POL-10729,1608.07,1404.39,16,Approved,0
CLM-10654,POL-10730,1690.58,1559.38,13,Approved,0
CLM-10655,POL-10730,2305.06,1565.63,20,Approved,0
CLM-10656,POL-10731,4245.88,3839.51,21,Approved,0
CLM-10657,POL-10732,3144.64,2334.53,30,Approved,0
CLM-10658,POL-10734,4285.97,0.0,31,Pending,0
CLM-10659,POL-10738,2430.27,2281.65,1,Approved,0
CLM-10660,POL-10738,2542.35,2321.89,1,Approved,0
CLM-10661,POL-10739,4361.34,3506.57,20,Approved,0
CLM-10662,POL-10739,1880.8,0.0,8,Rejected,0
CLM-10663,POL-10740,1606.79,984.71,18,Approved,0
CLM-10664,POL-10741,295.4,204.84,32,Approved,0
CLM-10665,POL-10742,1516.22,0.0,27,Pending,0
CLM-10666,POL-10742,3373.21,3138.72,22,Approved,0
CLM-10667,POL-10744,3370.25,0.0,22,Pending,0
CLM-10668,POL-10745,3287.45,0.0,20,Rejected,0
CLM-10669,POL-10745,2209.72,1791.8,31,Approved,0
CLM-10670,POL-10747,4747.85,0.0,18,Pending,0
CLM-10671,POL-10748,1547.51,1155.65,7,Approved,0
CLM-10672,POL-10748,1916.45,0.0,37,Rejected,0
CLM-10673,POL-10749,1213.55,0.0,1,Rejected,0
CLM-10674,POL-10750,487.04,466.99,1,Approved,0
CLM-10675,POL-10751,775.33,611.37,26,Approved,0
CLM-10676,POL-10752,2430.77,2237.7,1,Approved,0
CLM-10677,POL-10755,3591.63,3137.0,45,Approved,0
CLM-10678,POL-10755,2796.99,2005.52,6,Approved,0
CLM-10679,POL-10756,2276.29,2238.22,14,Approved,0
CLM-10680,POL-10757,7224.84,0.0,68,Rejected,1
CLM-10681,POL-10757,4979.29,4516.47,1,Approved,0
CLM-10682,POL-10758,3996.71,3057.52,13,Approved,0
CLM-10683,POL-10759,2428.21,2047.31,40,Approved,0
CLM-10684,POL-10760,1020.34,688.71,1,Approved,0
CLM-10685,POL-10761,761.84,683.84,40,Approved,0
CLM-10686,POL-10763,2429.41,0.0,3,Pending,0
CLM-10687,POL-10765,218.12,216.42,1,Approved,0
CLM-10688,POL-10766,3700.35,3075.75,21,Approved,0
CLM-10689,POL-10766,2507.31,1950.42,16,Approved,0
CLM-10690,POL-10767,2719.71,0.0,32,Rejected,0
CLM-10691,POL-10768,619.5,0.0,21,Pending,0
CLM-10692,POL-10769,262.76,0.0,9,Pending,0
CLM-10693,POL-10770,3598.41,2459.97,24,Approved,0
CLM-10694,POL-10775,1589.97,1300.4,24,Approved,0
CLM-10695,POL-10775,3387.64,0.0,24,Pending,0
CLM-10696,POL-10776,2604.29,2513.01,16,Approved,0
CLM-10697,POL-10776,1860.09,1519.39,18,Approved,0
CLM-10698,POL-10776,3180.13,3109.62,16,Approved,0
CLM-10699,POL-10777,2258.35,0.0,14,Pending,0
CLM-10700,POL-10779,2325.18,1752.1,44,Approved,0
CLM-10701,POL-10780,2510.24,0.0,88,Rejected,1
CLM-10702,POL-10780,3308.51,2896.09,35,Approved,0
CLM-10703,POL-10781,2984.23,2916.98,45,Approved,0
CLM-10704,POL-10784,4808.22,3096.35,9,Approved,0
CLM-10705,POL-10787,4514.6,0.0,21,Rejected,0
CLM-10706,POL-10789,3294.67,2148.43,5,Approved,0
CLM-10707,POL-10790,4689.65,0.0,8,Rejected,0
CLM-10708,POL-10790,6027.65,0.0,81,Rejected,1
CLM-10709,POL-10791,1717.23,0.0,8,Pending,0
CLM-10710,POL-10792,2252.39,1417.33,3,Approved,0
CLM-10711,POL-10792,4804.34,4763.82,20,Approved,0
CLM-10712,POL-10793,4986.15,3538.63,8,Approved,0
CLM-10713,POL-10794,2892.87,2397.81,21,Approved,0
CLM-10714,POL-10796,3365.59,3241.63,16,Approved,0
CLM-10715,POL-10796,442.48,340.62,35,Approved,0
CLM-10716,POL-10800,1185.22,0.0,21,Pending,0
CLM-10717,POL-10800,1728.87,1302.29,23,Approved,0
CLM-10718,POL-10800,3387.72,3073.84,5,Approved,0
CLM-10719,POL-10802,3035.1,2158.45,19,Approved,0
CLM-10720,POL-10802,3088.18,2059.38,15,Approved,0
CLM-10721,POL-10803,2447.63,1634.02,9,Approved,0
CLM-10722,POL-10803,923.53,788.15,25,Approved,0
CLM-10723,POL-10804,4129.48,3862.81,18,Approved,0
CLM-10724,POL-10805,1383.39,0.0,1,Rejected,0
CLM-10725,POL-10807,2258.37,2118.64,24,Approved,0
CLM-10726,POL-10808,1150.38,882.88,35,Approved,0
CLM-10727,POL-10811,3780.66,0.0,19,Rejected,0
CLM-10728,POL-10812,4273.62,4257.26,2,Approved,0
CLM-10729,POL-10813,2661.17,1901.36,42,Approved,0
CLM-10730,POL-10814,3363.83,3170.08,26,Approved,0
CLM-10731,POL-10814,2861.89,2791.2,25,Approved,0
CLM-10732,POL-10815,1660.73,1423.86,19,Approved,0
CLM-10733,POL-10815,3573.1,0.0,8,Rejected,0
CLM-10734,POL-10816,4497.69,3345.41,36,Approved,0
CLM-10735,POL-10818,1282.79,1076.55,24,Approved,0
CLM-10736,POL-10820,3889.51,0.0,14,Rejected,0
CLM-10737,POL-10820,1475.97,0.0,24,Rejected,0
CLM-10738,POL-10820,4527.15,0.0,9,Pending,0
CLM-10739,POL-10822,4961.94,4106.39,16,Approved,0
CLM-10740,POL-10823,4791.98,4003.6,7,Approved,0
CLM-10741,POL-10825,6370.2,0.0,64,Rejected,1
CLM-10742,POL-10827,3260.96,2795.12,22,Approved,0
CLM-10743,POL-10828,236.79,201.39,31,Approved,0
CLM-10744,POL-10829,1607.78,1455.07,1,Approved,0
CLM-10745,POL-10830,2363.85,0.0,19,Rejected,0
CLM-10746,POL-10831,3419.89,0.0,48,Pending,0
CLM-10747,POL-10831,1738.04,0.0,54,Rejected,0
CLM-10748,POL-10832,4626.35,3935.6,24,Approved,0
CLM-10749,POL-10833,5289.1,0.0,48,Rejected,1
CLM-10750,POL-10833,3322.97,0.0,15,Pending,0
CLM-10751,POL-10834,3150.2,2123.47,12,Approved,0
CLM-10752,POL-10835,1396.34,0.0,8,Rejected,0
CLM-10753,POL-10835,4741.46,3582.46,18,Approved,0
CLM-10754,POL-10836,2616.96,1639.17,1,Approved,0
CLM-10755,POL-10837,3572.26,3318.96,7,Approved,0
CLM-10756,POL-10837,1465.98,1185.33,24,Approved,0
CLM-10757,POL-10838,1485.9,1095.57,30,Approved,0
CLM-10758,POL-10838,4247.89,3445.98,12,Approved,0
CLM-10759,POL-10838,2969.15,1872.94,49,Approved,0
CLM-10760,POL-10839,3650.38,3524.83,42,Approved,0
CLM-10761,POL-10840,4242.44,0.0,28,Rejected,0
CLM-10762,POL-10842,3191.28,2427.75,1,Approved,0
CLM-10763,POL-10842,3369.77,3366.73,20,Approved,0
CLM-10764,POL-10844,3062.98,0.0,34,Rejected,0
CLM-10765,POL-10845,2687.91,1793.98,24,Approved,0
CLM-10766,POL-10845,434.82,412.86,4,Approved,0
CLM-10767,POL-10846,4973.24,3664.91,21,Approved,0
CLM-10768,POL-10846,3436.81,2951.09,10,Approved,0
CLM-10769,POL-10848,3491.91,2955.71,34,Approved,0
CLM-10770,POL-10849,1031.6,956.44,28,Approved,0
CLM-10771,POL-10849,2112.76,0.0,41,Pending,0
CLM-10772,POL-10850,446.88,436.24,26,Approved,0
CLM-10773,POL-10850,3391.64,2797.45,31,Approved,0
CLM-10774,POL-10850,1092.45,0.0,25,Rejected,0
CLM-10775,POL-10853,3852.2,3130.08,18,Approved,0
CLM-10776,POL-10855,2038.69,0.0,62,Rejected,1
CLM-10777,POL-10856,2397.92,1593.64,24,Approved,0
CLM-10778,POL-10856,4047.53,3260.52,27,Approved,0
CLM-10779,POL-10857,1988.97,0.0,1,Pending,0
CLM-10780,POL-10857,316.23,0.0,25,Rejected,0
CLM-10781,POL-10857,942.84,675.42,28,Approved,0
CLM-10782,POL-10860,1707.38,1214.63,32,Approved,0
CLM-10783,POL-10860,618.71,536.82,28,Approved,0
CLM-10784,POL-10860,2165.34,1666.3,1,Approved,0
CLM-10785,POL-10861,4776.1,4604.54,10,Approved,0
CLM-10786,POL-10865,4465.2,3279.32,41,Approved,0
CLM-10787,POL-10867,869.8,0.0,11,Pending,0
CLM-10788,POL-10868,808.62,0.0,1,Pending,0
CLM-10789,POL-10870,1814.33,1671.97,1,Approved,0
CLM-10790,POL-10872,1923.38,1462.45,10,Approved,0
CLM-10791,POL-10874,2114.08,0.0,13,Pending,0
CLM-10792,POL-10874,3413.06,0.0,65,Rejected,1
CLM-10793,POL-10874,1835.18,1766.35,41,Approved,0
CLM-10794,POL-10875,686.93,0.0,18,Rejected,0
CLM-10795,POL-10876,2976.35,2558.41,32,Approved,0
CLM-10796,POL-10877,2206.21,0.0,23,Rejected,0
CLM-10797,POL-10879,3404.97,2832.92,7,Approved,0
CLM-10798,POL-10880,822.12,0.0,11,Rejected,0
CLM-10799,POL-10881,4478.1,4017.0,35,Approved,0
CLM-10800,POL-10884,2083.77,0.0,10,Pending,0
CLM-10801,POL-10884,7668.28,0.0,52,Pending,1
CLM-10802,POL-10885,2718.75,0.0,2,Rejected,0
CLM-10803,POL-10887,1914.03,1704.34,31,Approved,0
CLM-10804,POL-10888,2623.57,1946.5,17,Approved,0
CLM-10805,POL-10888,2649.63,2119.84,1,Approved,0
CLM-10806,POL-10889,1406.58,1387.76,36,Approved,0
CLM-10807,POL-10889,3964.85,3027.01,3,Approved,0
CLM-10808,POL-10891,3466.1,0.0,32,Pending,0
CLM-10809,POL-10892,4151.02,3559.61,12,Approved,0
CLM-10810,POL-10892,2321.75,2275.37,37,Approved,0
CLM-10811,POL-10893,2003.34,1657.67,25,Approved,0
CLM-10812,POL-10894,3399.63,0.0,23,Pending,0
CLM-10813,POL-10896,516.16,466.45,7,Approved,0
CLM-10814,POL-10897,4708.05,4093.92,11,Approved,0
CLM-10815,POL-10900,1453.66,1172.79,1,Approved,0
CLM-10816,POL-10901,1185.07,1029.93,30,Approved,0
CLM-10817,POL-10904,1029.0,982.03,1,Approved,0
CLM-10818,POL-10904,2599.14,0.0,29,Pending,0
CLM-10819,POL-10905,3837.16,0.0,30,Rejected,0
CLM-10820,POL-10905,2415.41,2405.99,21,Approved,0
CLM-10821,POL-10906,3694.45,3524.78,54,Approved,0
CLM-10822,POL-10907,4038.93,2923.8,13,Approved,0
CLM-10823,POL-10909,3008.61,1961.7,12,Approved,0
CLM-10824,POL-10910,3331.83,0.0,17,Pending,0
CLM-10825,POL-10912,4439.74,4398.65,13,Approved,0
CLM-10826,POL-10913,4530.27,4508.61,30,Approved,0
CLM-10827,POL-10913,3631.52,3580.21,19,Approved,0
CLM-10828,POL-10914,946.7,0.0,2,Pending,0
CLM-10829,POL-10916,2517.79,2490.65,23,Approved,0
CLM-10830,POL-10918,2614.51,1774.97,38,Approved,0
CLM-10831,POL-10918,2211.71,1795.88,29,Approved,0
CLM-10832,POL-10919,4025.91,0.0,6,Pending,0
CLM-10833,POL-10920,3405.77,3256.05,18,Approved,0
CLM-10834,POL-10921,13887.84,0.0,54,Rejected,1
CLM-10835,POL-10921,4763.68,0.0,36,Pending,0
CLM-10836,POL-10921,3652.35,2630.22,19,Approved,0
CLM-10837,POL-10922,1441.4,1348.53,14,Approved,0
CLM-10838,POL-10924,1322.45,913.49,9,Approved,0
CLM-10839,POL-10924,942.59,781.73,29,Approved,0
CLM-10840,POL-10925,4144.88,0.0,20,Pending,0
CLM-10841,POL-10925,1901.94,0.0,19,Pending,0
CLM-10842,POL-10925,1219.61,1033.47,30,Approved,0
CLM-10843,POL-10926,749.9,636.84,12,Approved,0
CLM-10844,POL-10927,3904.55,3303.64,27,Approved,0
CLM-10845,POL-10928,4101.94,3316.87,24,Approved,0
CLM-10846,POL-10929,4567.3,0.0,32,Rejected,0
CLM-10847,POL-10930,1036.17,895.99,34,Approved,0
CLM-10848,POL-10931,2933.69,2369.44,26,Approved,0
CLM-10849,POL-10931,1380.15,1237.84,15,Approved,0
CLM-10850,POL-10932,2529.03,1844.95,13,Approved,0
CLM-10851,POL-10933,2634.37,0.0,39,Pending,0
CLM-10852,POL-10933,3408.91,2417.79,22,Approved,0
CLM-10853,POL-10936,3268.46,0.0,8,Pending,0
CLM-10854,POL-10936,3452.2,2848.56,12,Approved,0
CLM-10855,POL-10936,2421.38,2377.2,1,Approved,0
CLM-10856,POL-10938,1559.44,1114.91,50,Approved,0
CLM-10857,POL-10941,4539.37,3464.81,7,Approved,0
CLM-10858,POL-10941,7681.45,0.0,52,Rejected,1
CLM-10859,POL-10944,3465.43,2290.34,16,Approved,0
CLM-10860,POL-10945,2003.69,1787.31,8,Approved,0
CLM-10861,POL-10947,434.46,363.16,33,Approved,0
CLM-10862,POL-10950,2837.23,2291.64,7,Approved,0
CLM-10863,POL-10950,1544.72,0.0,12,Pending,0
CLM-10864,POL-10953,3393.59,0.0,41,Rejected,0
CLM-10865,POL-10954,3991.72,0.0,13,Pending,0
CLM-10866,POL-10956,12499.38,0.0,51,Rejected,1
CLM-10867,POL-10956,1310.47,1203.33,23,Approved,0
CLM-10868,POL-10957,3847.62,2795.64,21,Approved,0
CLM-10869,POL-10958,3524.19,2315.11,29,Approved,0
CLM-10870,POL-10959,4493.42,3563.87,3,Approved,0
CLM-10871,POL-10962,1813.22,1735.69,20,Approved,0
CLM-10872,POL-10963,2697.54,2422.09,9,Approved,0
CLM-10873,POL-10964,2011.02,1351.2,23,Approved,0
CLM-10874,POL-10965,2556.71,0.0,38,Pending,0
CLM-10875,POL-10970,4632.78,0.0,34,Pending,0
CLM-10876,POL-10970,10567.99,0.0,79,Rejected,1
CLM-10877,POL-10972,4141.41,3841.41,40,Approved,0
CLM-10878,POL-10973,3163.0,1981.89,9,Approved,0
CLM-10879,POL-10975,4275.43,3221.76,2,Approved,0
CLM-10880,POL-10977,13480.28,0.0,75,Rejected,1
CLM-10881,POL-10980,717.16,655.44,14,Approved,0
CLM-10882,POL-10983,3944.99,2442.71,22,Approved,0
CLM-10883,POL-10983,4994.15,4336.88,3,Approved,0
CLM-10884,POL-10984,3280.17,3039.28,10,Approved,0
CLM-10885,POL-10986,4696.17,4198.67,24,Approved,0
CLM-10886,POL-10986,916.9,734.33,1,Approved,0
CLM-10887,POL-10986,2045.41,0.0,15,Rejected,0
CLM-10888,POL-10987,1753.46,1144.72,17,Approved,0
CLM-10889,POL-10987,1002.63,0.0,20,Rejected,0
CLM-10890,POL-10988,4280.67,3988.42,27,Approved,0
CLM-10891,POL-10989,2818.41,0.0,14,Rejected,0
CLM-10892,POL-10990,2323.04,0.0,43,Rejected,0
CLM-10893,POL-10991,3159.42,0.0,34,Pending,0
CLM-10894,POL-10993,2681.46,1981.05,1,Approved,0
CLM-10895,POL-10994,2537.86,0.0,86,Rejected,1
CLM-10896,POL-10995,1687.88,1266.78,1,Approved,0
CLM-10897,POL-10996,2961.22,0.0,18,Rejected,0
CLM-10898,POL-10998,7553.13,0.0,58,Rejected,1
CLM-10899,POL-10999,1780.73,0.0,32,Pending,0
CLM-10900,POL-11000,4575.95,2914.36,24,Approved,0
CLM-10901,POL-11000,12383.65,0.0,88,Rejected,1
CLM-10902,POL-11001,372.0,0.0,18,Rejected,0
CLM-10903,POL-11002,4255.17,3307.04,2,Approved,0
CLM-10904,POL-11004,927.65,768.38,23,Approved,0
CLM-10905,POL-11007,996.8,0.0,25,Pending,0
CLM-10906,POL-11007,3077.17,2527.28,40,Approved,0
CLM-10907,POL-11008,2190.75,0.0,9,Pending,0
CLM-10908,POL-11009,2581.88,0.0,23,Rejected,0
CLM-10909,POL-11009,3100.58,2939.73,20,Approved,0
