customer_id,age,gender,policy_id,policy_type,premium_amount,sales_channel,tenure_months,is_churned
CUST-10412,34,Male,POL-10412,Health,1444.58,Broker,9,0
CUST-10413,61,Female,POL-10413,Motor,712.01,Broker,4,1
CUST-10414,45,Male,POL-10414,Motor,730.12,Online,41,0
CUST-10415,47,Female,POL-10415,Health,194.21,Broker,25,0
CUST-10416,46,Male,POL-10416,Motor,833.07,Direct,34,0
CUST-10417,63,Female,POL-10417,Property,1887.05,Direct,73,0
CUST-10418,70,Male,POL-10418,Motor,214.04,Direct,9,1
CUST-10419,23,Female,POL-10419,Motor,626.31,Bank,82,0
CUST-10420,52,Female,POL-10420,Motor,1794.96,Broker,75,0
CUST-10421,58,Male,POL-10421,Health,1978.36,Direct,13,0
CUST-10422,54,Male,POL-10422,Motor,1192.76,Online,102,1
CUST-10423,41,Male,POL-10423,Health,1775.38,Broker,9,1
CUST-10424,46,Male,POL-10424,Motor,1031.09,Online,80,0
CUST-10425,66,Female,POL-10425,Motor,483.79,Bank,4,1
CUST-10426,63,Male,POL-10426,Motor,1055.56,Bank,34,0
CUST-10427,70,Female,POL-10427,Property,1491.92,Bank,7,1
CUST-10428,48,Male,POL-10428,Property,2375.33,Direct,15,0
CUST-10429,52,Female,POL-10429,Motor,265.0,Online,38,0
CUST-10430,50,Female,POL-10430,Health,1317.75,Broker,75,0
CUST-10431,69,Female,POL-10431,Property,889.41,Broker,96,0
CUST-10432,38,Female,POL-10432,Motor,1319.95,Broker,91,0
CUST-10433,49,Male,POL-10433,Property,157.54,Direct,94,0
CUST-10434,40,Male,POL-10434,Motor,851.26,Bank,52,0
CUST-10435,50,Female,POL-10435,Property,2067.68,Direct,81,0
CUST-10436,20,Male,POL-10436,Health,1429.46,Online,100,1
CUST-10437,35,Male,POL-10437,Property,1181.4,Direct,83,0
CUST-10438,42,Female,POL-10438,Health,785.26,Direct,7,1
CUST-10439,59,Male,POL-10439,Motor,815.3,Bank,107,0
CUST-10440,48,Male,POL-10440,Property,1019.44,Broker,45,0
CUST-10441,71,Male,POL-10441,Motor,2105.37,Online,59,1
CUST-10442,75,Female,POL-10442,Motor,2421.31,Direct,21,1
CUST-10443,20,Male,POL-10443,Health,1152.77,Broker,28,0
CUST-10444,57,Female,POL-10444,Health,1044.05,Direct,3,0
CUST-10445,63,Male,POL-10445,Property,2131.72,Bank,14,0
CUST-10446,41,Male,POL-10446,Motor,1124.57,Broker,2,0
CUST-10447,67,Male,POL-10447,Health,1424.84,Broker,29,0
CUST-10448,49,Female,POL-10448,Health,654.26,Broker,18,1
CUST-10449,64,Female,POL-10449,Motor,1884.41,Online,37,0
CUST-10450,39,Male,POL-10450,Motor,1376.77,Online,45,0
CUST-10451,40,Female,POL-10451,Motor,2041.68,Online,45,0
CUST-10452,19,Male,POL-10452,Motor,1973.76,Direct,24,0
CUST-10453,44,Female,POL-10453,Property,616.01,Bank,120,0
CUST-10454,59,Female,POL-10454,Health,1817.53,Online,46,0
CUST-10455,19,Male,POL-10455,Health,2020.13,Bank,12,1
CUST-10456,43,Male,POL-10456,Property,930.66,Bank,53,0
CUST-10457,34,Male,POL-10457,Motor,514.26,Online,45,0
CUST-10458,57,Male,POL-10458,Property,106.32,Direct,32,0
CUST-10459,50,Female,POL-10459,Motor,1182.17,Bank,18,0
CUST-10460,26,Female,POL-10460,Property,945.84,Bank,13,0
CUST-10461,60,Female,POL-10461,Motor,1431.78,Broker,4,0
CUST-10462,71,Male,POL-10462,Property,551.3,Broker,23,0
CUST-10463,65,Male,POL-10463,Motor,2163.2,Bank,62,0
CUST-10464,56,Female,POL-10464,Motor,718.61,Broker,54,0
CUST-10465,46,Male,POL-10465,Health,643.43,Bank,74,1
CUST-10466,59,Female,POL-10466,Motor,1253.71,Direct,55,0
CUST-10467,72,Female,POL-10467,Health,1297.24,Broker,69,0
CUST-10468,43,Female,POL-10468,Motor,616.2,Broker,114,0
CUST-10469,52,Female,POL-10469,Health,752.47,Broker,40,0
CUST-10470,67,Female,POL-10470,Motor,507.29,Broker,14,0
CUST-10471,42,Male,POL-10471,Motor,1824.3,Direct,98,0
CUST-10472,41,Male,POL-10472,Motor,1948.21,Online,28,0
CUST-10473,30,Male,POL-10473,Health,1209.59,Bank,72,0
CUST-10474,75,Female,POL-10474,Motor,1813.81,Direct,80,1
CUST-10475,24,Female,POL-10475,Motor,1866.24,Online,95,1
CUST-10476,74,Female,POL-10476,Motor,431.86,Online,71,0
CUST-10477,53,Female,POL-10477,Motor,2418.83,Online,67,0
CUST-10478,62,Male,POL-10478,Health,2070.48,Online,29,0
CUST-10479,37,Male,POL-10479,Property,590.76,Broker,100,0
CUST-10480,18,Female,POL-10480,Motor,546.8,Broker,61,0
CUST-10481,25,Female,POL-10481,Health,401.59,Broker,103,1
CUST-10482,63,Female,POL-10482,Health,432.11,Broker,68,0
CUST-10483,33,Male,POL-10483,Motor,1895.59,Online,9,1
CUST-10484,31,Male,POL-10484,Health,1227.17,Broker,119,0
CUST-10485,29,Male,POL-10485,Motor,1979.04,Bank,17,0
CUST-10486,68,Female,POL-10486,Health,1891.01,Bank,49,0
CUST-10487,40,Female,POL-10487,Motor,1551.07,Bank,63,0
CUST-10488,32,Male,POL-10488,Health,1747.28,Bank,84,0
CUST-10489,45,Female,POL-10489,Health,144.05,Broker,78,0
CUST-10490,51,Male,POL-10490,Motor,848.27,Online,46,0
CUST-10491,19,Female,POL-10491,Motor,1630.77,Broker,93,1
CUST-10492,49,Male,POL-10492,Property,122.43,Bank,13,0
CUST-10493,40,Female,POL-10493,Motor,179.14,Bank,100,0
CUST-10494,39,Male,POL-10494,Health,2144.53,Bank,45,0
CUST-10495,68,Male,POL-10495,Property,1741.66,Direct,53,0
CUST-10496,42,Male,POL-10496,Health,736.89,Online,17,1
CUST-10497,75,Male,POL-10497,Health,1751.11,Broker,47,0
CUST-10498,39,Male,POL-10498,Health,2001.9,Broker,62,0
CUST-10499,75,Male,POL-10499,Property,836.31,Online,50,0
CUST-10500,75,Female,POL-10500,Health,186.49,Direct,43,0
CUST-10501,39,Female,POL-10501,Health,2338.67,Bank,68,0
CUST-10502,66,Female,POL-10502,Motor,928.43,Broker,84,0
CUST-10503,69,Male,POL-10503,Property,355.56,Bank,75,0
CUST-10504,59,Male,POL-10504,Health,1280.46,Direct,106,0
CUST-10505,23,Female,POL-10505,Motor,1944.32,Bank,86,0
CUST-10506,32,Male,POL-10506,Property,631.95,Bank,109,0
CUST-10507,71,Male,POL-10507,Health,746.78,Bank,118,0
CUST-10508,60,Male,POL-10508,Motor,682.52,Broker,72,0
CUST-10509,54,Male,POL-10509,Health,2480.02,Bank,28,0
CUST-10510,50,Male,POL-10510,Motor,573.77,Broker,45,0
CUST-10511,25,Female,POL-10511,Property,1481.25,Broker,41,0
CUST-10512,70,Female,POL-10512,Motor,2320.64,Direct,94,0
CUST-10513,61,Female,POL-10513,Property,452.55,Bank,97,0
CUST-10514,61,Female,POL-10514,Health,2430.05,Direct,97,0
CUST-10515,22,Female,POL-10515,Motor,2373.95,Bank,111,1
CUST-10516,56,Male,POL-10516,Property,2222.97,Online,118,0
CUST-10517,21,Male,POL-10517,Health,614.94,Broker,36,0
CUST-10518,23,Male,POL-10518,Motor,1621.73,Bank,91,0
CUST-10519,62,Male,POL-10519,Health,1926.14,Broker,84,0
CUST-10520,49,Female,POL-10520,Property,2466.47,Bank,33,0
CUST-10521,69,Female,POL-10521,Motor,533.02,Direct,25,0
CUST-10522,47,Female,POL-10522,Motor,1938.46,Online,108,0
CUST-10523,64,Male,POL-10523,Motor,913.12,Direct,107,0
CUST-10524,52,Female,POL-10524,Motor,521.5,Broker,19,0
CUST-10525,72,Male,POL-10525,Health,1111.3,Direct,47,0
CUST-10526,57,Female,POL-10526,Health,2005.21,Broker,85,0
CUST-10527,69,Female,POL-10527,Motor,1215.64,Broker,106,0
CUST-10528,33,Male,POL-10528,Motor,1390.06,Broker,33,0
CUST-10529,30,Male,POL-10529,Motor,2488.38,Direct,120,0
CUST-10530,67,Female,POL-10530,Property,1057.86,Online,67,1
CUST-10531,59,Female,POL-10531,Motor,1576.96,Online,14,0
CUST-10532,47,Male,POL-10532,Property,976.59,Bank,79,0
CUST-10533,36,Female,POL-10533,Health,1042.69,Online,33,0
CUST-10534,34,Female,POL-10534,Motor,1769.54,Online,42,0
CUST-10535,73,Male,POL-10535,Property,2350.93,Online,86,1
CUST-10536,36,Female,POL-10536,Health,1401.66,Direct,65,0
CUST-10537,45,Male,POL-10537,Health,1944.16,Online,95,1
CUST-10538,75,Female,POL-10538,Property,314.1,Broker,47,0
CUST-10539,72,Male,POL-10539,Motor,606.78,Bank,35,0
CUST-10540,43,Female,POL-10540,Motor,1305.12,Online,117,0
CUST-10541,54,Male,POL-10541,Health,148.03,Broker,84,0
CUST-10542,43,Female,POL-10542,Motor,706.85,Online,32,0
CUST-10543,70,Male,POL-10543,Motor,1341.76,Broker,55,0
CUST-10544,40,Female,POL-10544,Motor,135.91,Broker,54,0
CUST-10545,26,Female,POL-10545,Motor,734.91,Broker,76,1
CUST-10546,29,Female,POL-10546,Health,1333.67,Online,51,1
CUST-10547,70,Female,POL-10547,Motor,1475.56,Online,80,0
CUST-10548,18,Female,POL-10548,Health,2321.8,Bank,59,1
CUST-10549,75,Female,POL-10549,Health,1648.83,Broker,72,0
CUST-10550,75,Female,POL-10550,Motor,1095.37,Online,120,1
CUST-10551,18,Female,POL-10551,Motor,2332.84,Online,14,0
CUST-10552,64,Female,POL-10552,Health,1983.72,Broker,18,1
CUST-10553,51,Male,POL-10553,Motor,580.02,Online,55,0
CUST-10554,49,Male,POL-10554,Health,414.02,Broker,94,0
CUST-10555,71,Female,POL-10555,Property,1721.95,Broker,97,1
CUST-10556,65,Male,POL-10556,Motor,1443.72,Direct,98,0
CUST-10557,42,Female,POL-10557,Health,1995.22,Online,56,0
CUST-10558,57,Female,POL-10558,Health,1873.13,Broker,108,0
CUST-10559,62,Male,POL-10559,Motor,1600.51,Broker,49,0
CUST-10560,70,Female,POL-10560,Property,2467.32,Broker,98,0
CUST-10561,18,Female,POL-10561,Property,1380.62,Broker,60,0
CUST-10562,33,Male,POL-10562,Motor,371.45,Broker,113,0
CUST-10563,56,Male,POL-10563,Health,2087.86,Direct,53,0
CUST-10564,22,Female,POL-10564,Property,704.45,Online,71,0
CUST-10565,39,Male,POL-10565,Property,1965.53,Direct,6,0
CUST-10566,46,Male,POL-10566,Health,2397.06,Online,70,0
CUST-10567,72,Female,POL-10567,Health,1772.31,Online,86,0
CUST-10568,20,Male,POL-10568,Motor,1530.47,Broker,8,0
CUST-10569,29,Male,POL-10569,Property,1204.93,Broker,101,1
CUST-10570,43,Female,POL-10570,Motor,974.58,Bank,15,0
CUST-10571,33,Male,POL-10571,Health,947.21,Broker,26,0
CUST-10572,68,Male,POL-10572,Motor,1627.29,Broker,39,0
CUST-10573,54,Female,POL-10573,Motor,1903.06,Broker,3,0
CUST-10574,39,Female,POL-10574,Motor,1728.44,Online,57,1
CUST-10575,74,Female,POL-10575,Property,576.18,Online,10,1
CUST-10576,46,Male,POL-10576,Motor,1285.57,Bank,3,0
CUST-10577,31,Female,POL-10577,Health,1999.94,Bank,94,0
CUST-10578,45,Female,POL-10578,Motor,1241.69,Direct,46,1
CUST-10579,22,Male,POL-10579,Motor,1387.9,Direct,22,0
CUST-10580,64,Female,POL-10580,Motor,1950.73,Broker,67,0
CUST-10581,66,Female,POL-10581,Health,1687.04,Broker,65,0
CUST-10582,47,Female,POL-10582,Motor,1082.43,Broker,97,0
CUST-10583,63,Female,POL-10583,Motor,2248.99,Broker,19,0
CUST-10584,69,Male,POL-10584,Motor,490.16,Broker,100,0
CUST-10585,22,Female,POL-10585,Motor,2489.24,Broker,62,1
CUST-10586,29,Female,POL-10586,Property,385.25,Direct,98,0
CUST-10587,33,Male,POL-10587,Property,135.88,Bank,57,0
CUST-10588,43,Female,POL-10588,Motor,2236.05,Online,95,0
CUST-10589,43,Male,POL-10589,Health,687.89,Bank,107,0
CUST-10590,65,Male,POL-10590,Property,1851.28,Direct,88,0
CUST-10591,38,Male,POL-10591,Motor,2046.44,Direct,76,0
CUST-10592,56,Female,POL-10592,Property,2161.57,Direct,13,0
CUST-10593,53,Male,POL-10593,Property,2479.83,Broker,16,0
CUST-10594,50,Male,POL-10594,Motor,805.7,Broker,16,0
CUST-10595,47,Male,POL-10595,Motor,1804.58,Bank,115,0
CUST-10596,54,Female,POL-10596,Property,376.96,Bank,119,0
CUST-10597,40,Female,POL-10597,Health,1076.34,Broker,52,0
CUST-10598,75,Female,POL-10598,Motor,2135.13,Broker,117,0
CUST-10599,27,Female,POL-10599,Motor,982.38,Direct,84,0
CUST-10600,71,Female,POL-10600,Motor,1518.63,Broker,41,0
CUST-10601,22,Female,POL-10601,Health,1309.06,Direct,48,1
CUST-10602,53,Female,POL-10602,Health,1650.28,Broker,91,0
CUST-10603,51,Male,POL-10603,Property,2434.95,Direct,39,0
CUST-10604,69,Male,POL-10604,Motor,233.77,Broker,13,0
CUST-10605,48,Male,POL-10605,Health,1477.51,Direct,4,1
CUST-10606,27,Male,POL-10606,Health,2171.27,Broker,96,0
CUST-10607,75,Female,POL-10607,Motor,1255.32,Direct,109,0
CUST-10608,36,Male,POL-10608,Motor,288.47,Bank,104,0
CUST-10609,75,Male,POL-10609,Property,1445.29,Direct,98,0
CUST-10610,49,Male,POL-10610,Property,896.98,Bank,103,0
CUST-10611,18,Male,POL-10611,Health,471.86,Bank,43,0
CUST-10612,73,Female,POL-10612,Health,2137.68,Bank,81,0
CUST-10613,22,Female,POL-10613,Motor,1351.84,Online,88,1
CUST-10614,62,Female,POL-10614,Health,2339.86,Online,93,0
CUST-10615,21,Male,POL-10615,Health,2034.44,Bank,46,0
CUST-10616,33,Female,POL-10616,Health,1763.13,Broker,92,1
CUST-10617,41,Male,POL-10617,Property,112.06,Direct,109,0
CUST-10618,33,Female,POL-10618,Health,1126.78,Bank,47,0
CUST-10619,72,Female,POL-10619,Motor,573.97,Online,86,1
CUST-10620,19,Female,POL-10620,Health,2285.91,Bank,92,0
CUST-10621,66,Female,POL-10621,Motor,519.0,Online,53,1
CUST-10622,45,Female,POL-10622,Motor,786.54,Bank,25,0
CUST-10623,49,Male,POL-10623,Motor,1340.41,Online,41,0
CUST-10624,44,Female,POL-10624,Motor,732.07,Online,3,0
CUST-10625,37,Male,POL-10625,Health,603.68,Online,77,0
CUST-10626,41,Male,POL-10626,Health,1537.84,Bank,95,0
CUST-10627,29,Male,POL-10627,Health,313.43,Bank,13,1
CUST-10628,67,Male,POL-10628,Health,239.6,Bank,105,0
CUST-10629,52,Male,POL-10629,Motor,993.39,Online,18,0
CUST-10630,50,Female,POL-10630,Property,1829.59,Direct,37,0
CUST-10631,50,Female,POL-10631,Motor,1431.54,Broker,43,0
CUST-10632,68,Female,POL-10632,Motor,1114.9,Bank,34,0
CUST-10633,60,Female,POL-10633,Health,1457.8,Online,81,0
CUST-10634,54,Male,POL-10634,Motor,977.08,Broker,55,0
CUST-10635,29,Female,POL-10635,Motor,2346.75,Broker,52,0
CUST-10636,20,Female,POL-10636,Health,231.77,Bank,85,0
CUST-10637,18,Male,POL-10637,Health,1716.14,Bank,36,1
CUST-10638,50,Male,POL-10638,Motor,2239.08,Bank,54,0
CUST-10639,57,Female,POL-10639,Property,2029.32,Online,59,0
CUST-10640,27,Female,POL-10640,Health,541.7,Direct,114,1
CUST-10641,60,Male,POL-10641,Property,810.22,Direct,120,0
CUST-10642,61,Female,POL-10642,Motor,1820.92,Broker,52,0
CUST-10643,46,Female,POL-10643,Health,302.25,Bank,104,0
CUST-10644,30,Female,POL-10644,Property,2048.47,Broker,19,0
CUST-10645,29,Female,POL-10645,Health,1825.38,Online,12,1
CUST-10646,48,Male,POL-10646,Health,1851.06,Online,92,1
CUST-10647,63,Male,POL-10647,Motor,340.58,Online,11,1
CUST-10648,19,Male,POL-10648,Motor,1822.63,Bank,48,1
CUST-10649,68,Female,POL-10649,Health,1731.56,Broker,101,0
CUST-10650,67,Female,POL-10650,Motor,2094.21,Online,92,0
CUST-10651,52,Female,POL-10651,Property,199.83,Broker,99,0
CUST-10652,40,Female,POL-10652,Motor,155.47,Broker,108,0
CUST-10653,34,Female,POL-10653,Property,995.22,Direct,79,0
CUST-10654,43,Male,POL-10654,Property,457.09,Broker,16,0
CUST-10655,25,Female,POL-10655,Motor,1440.12,Online,109,1
CUST-10656,46,Female,POL-10656,Motor,2301.64,Online,71,0
CUST-10657,43,Male,POL-10657,Property,1039.55,Broker,47,0
CUST-10658,27,Female,POL-10658,Property,2127.88,Broker,67,1
CUST-10659,43,Male,POL-10659,Motor,100.58,Online,31,0
CUST-10660,51,Male,POL-10660,Motor,504.44,Bank,76,0
CUST-10661,68,Male,POL-10661,Health,173.02,Direct,8,0
CUST-10662,58,Male,POL-10662,Health,887.55,Online,89,0
CUST-10663,24,Male,POL-10663,Motor,2279.66,Online,61,1
CUST-10664,21,Female,POL-10664,Health,332.69,Online,44,0
CUST-10665,75,Male,POL-10665,Motor,1555.38,Broker,50,0
CUST-10666,70,Male,POL-10666,Motor,1183.59,Online,35,0
CUST-10667,67,Female,POL-10667,Motor,2352.32,Online,76,1
CUST-10668,62,Female,POL-10668,Motor,394.05,Online,61,0
CUST-10669,28,Male,POL-10669,Motor,608.87,Online,119,1
CUST-10670,46,Female,POL-10670,Health,170.9,Bank,85,0
CUST-10671,73,Female,POL-10671,Motor,1141.44,Broker,90,0
CUST-10672,53,Male,POL-10672,Motor,766.8,Bank,55,1
CUST-10673,42,Male,POL-10673,Motor,2187.77,Online,66,0
CUST-10674,38,Female,POL-10674,Property,1551.86,Online,14,1
CUST-10675,74,Male,POL-10675,Motor,1573.82,Broker,110,0
CUST-10676,53,Male,POL-10676,Motor,1376.59,Direct,4,1
CUST-10677,27,Female,POL-10677,Health,320.44,Online,17,1
CUST-10678,54,Male,POL-10678,Property,1168.04,Online,111,0
CUST-10679,26,Male,POL-10679,Motor,2498.81,Broker,112,0
CUST-10680,41,Male,POL-10680,Health,2104.55,Online,69,1
CUST-10681,52,Male,POL-10681,Health,2244.3,Broker,24,0
CUST-10682,66,Male,POL-10682,Health,2075.74,Bank,49,1
CUST-10683,52,Female,POL-10683,Motor,347.3,Bank,55,0
CUST-10684,65,Female,POL-10684,Health,645.88,Broker,71,0
CUST-10685,53,Male,POL-10685,Motor,107.49,Bank,23,0
CUST-10686,35,Female,POL-10686,Health,828.42,Bank,111,0
CUST-10687,66,Male,POL-10687,Health,360.66,Direct,81,0
CUST-10688,56,Male,POL-10688,Motor,1234.7,Online,12,0
CUST-10689,49,Male,POL-10689,Property,1725.11,Direct,11,1
CUST-10690,41,Male,POL-10690,Motor,2198.81,Online,115,1
CUST-10691,40,Male,POL-10691,Property,1898.12,Direct,75,0
CUST-10692,49,Female,POL-10692,Health,2352.61,Direct,98,0
CUST-10693,54,Female,POL-10693,Motor,229.36,Direct,111,0
CUST-10694,29,Male,POL-10694,Motor,129.23,Broker,101,1
CUST-10695,66,Female,POL-10695,Property,1687.21,Bank,114,0
CUST-10696,72,Male,POL-10696,Motor,794.45,Direct,29,0
CUST-10697,30,Female,POL-10697,Motor,708.4,Direct,62,0
CUST-10698,40,Male,POL-10698,Motor,894.13,Bank,53,0
CUST-10699,42,Female,POL-10699,Health,747.51,Direct,117,0
CUST-10700,52,Male,POL-10700,Health,1327.45,Online,48,0
CUST-10701,58,Male,POL-10701,Motor,1156.36,Bank,100,0
CUST-10702,47,Female,POL-10702,Motor,1329.83,Bank,91,0
CUST-10703,34,Female,POL-10703,Motor,1714.51,Broker,119,0
CUST-10704,66,Male,POL-10704,Motor,1029.11,Direct,106,0
CUST-10705,37,Female,POL-10705,Motor,703.14,Bank,86,1
CUST-10706,65,Male,POL-10706,Health,498.88,Direct,66,0
CUST-10707,42,Female,POL-10707,Motor,938.74,Direct,111,0
CUST-10708,39,Female,POL-10708,Motor,1880.34,Broker,100,0
CUST-10709,30,Male,POL-10709,Motor,1916.09,Broker,48,0
CUST-10710,36,Female,POL-10710,Property,1700.57,Online,94,1
CUST-10711,66,Female,POL-10711,Property,661.67,Online,59,0
CUST-10712,53,Male,POL-10712,Property,1511.41,Bank,71,0
CUST-10713,29,Female,POL-10713,Motor,1469.66,Online,57,1
CUST-10714,58,Male,POL-10714,Motor,1262.24,Broker,76,0
CUST-10715,36,Male,POL-10715,Motor,1419.95,Broker,3,0
CUST-10716,29,Male,POL-10716,Motor,1280.3,Bank,81,0
CUST-10717,26,Male,POL-10717,Health,1457.1,Direct,105,0
CUST-10718,24,Male,POL-10718,Health,1817.21,Direct,32,0
CUST-10719,45,Female,POL-10719,Property,363.11,Bank,8,0
CUST-10720,31,Male,POL-10720,Property,1899.1,Online,87,1
CUST-10721,48,Male,POL-10721,Motor,426.13,Broker,102,0
CUST-10722,69,Female,POL-10722,Health,259.91,Bank,30,0
CUST-10723,36,Female,POL-10723,Motor,2442.59,Bank,15,0
CUST-10724,75,Female,POL-10724,Motor,2396.78,Broker,74,0
CUST-10725,64,Male,POL-10725,Health,245.05,Bank,55,0
CUST-10726,33,Male,POL-10726,Motor,1163.81,Direct,38,0
CUST-10727,70,Male,POL-10727,Motor,546.99,Online,15,1
CUST-10728,22,Female,POL-10728,Motor,1264.83,Bank,30,0
CUST-10729,52,Male,POL-10729,Health,2092.43,Bank,46,0
CUST-10730,29,Female,POL-10730,Health,2381.47,Broker,64,0
CUST-10731,42,Male,POL-10731,Motor,1622.21,Broker,26,0
CUST-10732,69,Female,POL-10732,Property,949.37,Broker,115,0
CUST-10733,38,Male,POL-10733,Motor,1547.98,Online,109,1
CUST-10734,53,Male,POL-10734,Motor,848.8,Broker,78,0
CUST-10735,70,Male,POL-10735,Health,2283.58,Direct,67,1
CUST-10736,40,Female,POL-10736,Health,2188.96,Broker,36,0
CUST-10737,33,Female,POL-10737,Property,1439.76,Direct,90,0
CUST-10738,74,Male,POL-10738,Motor,879.52,Broker,78,0
CUST-10739,56,Male,POL-10739,Health,804.14,Bank,31,0
CUST-10740,62,Male,POL-10740,Health,180.2,Broker,78,0
CUST-10741,70,Female,POL-10741,Property,2057.97,Direct,40,0
CUST-10742,59,Male,POL-10742,Motor,1180.92,Bank,74,0
CUST-10743,75,Male,POL-10743,Health,880.32,Online,73,0
CUST-10744,56,Male,POL-10744,Health,1230.66,Broker,46,0
CUST-10745,31,Male,POL-10745,Motor,2064.97,Broker,104,0
CUST-10746,48,Female,POL-10746,Health,399.07,Online,107,0
CUST-10747,75,Female,POL-10747,Motor,2158.37,Direct,42,0
CUST-10748,22,Male,POL-10748,Health,2254.02,Online,18,0
CUST-10749,52,Male,POL-10749,Property,2372.1,Direct,100,0
CUST-10750,40,Female,POL-10750,Health,1053.97,Direct,36,0
CUST-10751,46,Female,POL-10751,Health,621.14,Direct,76,0
CUST-10752,60,Male,POL-10752,Health,996.74,Online,50,0
CUST-10753,28,Female,POL-10753,Motor,898.99,Bank,61,1
CUST-10754,35,Female,POL-10754,Motor,522.77,Broker,40,0
CUST-10755,64,Male,POL-10755,Health,1557.44,Online,3,0
CUST-10756,29,Female,POL-10756,Motor,1243.9,Broker,82,0
CUST-10757,26,Female,POL-10757,Motor,2177.68,Direct,7,1
CUST-10758,27,Male,POL-10758,Health,177.06,Bank,31,0
CUST-10759,75,Male,POL-10759,Motor,1645.28,Direct,65,0
CUST-10760,61,Female,POL-10760,Motor,1931.08,Bank,95,0
CUST-10761,34,Male,POL-10761,Health,1922.77,Online,64,1
CUST-10762,55,Female,POL-10762,Motor,2226.58,Bank,118,0
CUST-10763,24,Male,POL-10763,Property,1849.68,Online,77,1
CUST-10764,63,Female,POL-10764,Property,2326.74,Broker,93,0
CUST-10765,30,Male,POL-10765,Health,898.38,Broker,3,1
CUST-10766,57,Female,POL-10766,Motor,1307.7,Direct,93,0
CUST-10767,59,Female,POL-10767,Health,133.79,Broker,35,1
CUST-10768,26,Female,POL-10768,Property,116.7,Direct,15,1
CUST-10769,67,Male,POL-10769,Health,676.3,Direct,21,0
CUST-10770,44,Male,POL-10770,Motor,341.94,Bank,62,0
CUST-10771,75,Female,POL-10771,Health,724.51,Direct,83,0
CUST-10772,19,Female,POL-10772,Property,524.9,Online,28,1
CUST-10773,22,Male,POL-10773,Health,168.45,Bank,4,0
CUST-10774,46,Male,POL-10774,Health,2282.33,Bank,109,0
CUST-10775,54,Male,POL-10775,Health,119.74,Broker,13,0
CUST-10776,55,Male,POL-10776,Health,1866.6,Direct,79,0
CUST-10777,36,Male,POL-10777,Motor,465.15,Direct,51,0
CUST-10778,25,Male,POL-10778,Health,2289.35,Direct,48,0
CUST-10779,65,Female,POL-10779,Motor,2242.71,Direct,39,0
CUST-10780,62,Male,POL-10780,Motor,1669.36,Bank,96,0
CUST-10781,18,Female,POL-10781,Motor,1713.36,Direct,67,0
CUST-10782,39,Male,POL-10782,Health,112.81,Online,94,0
CUST-10783,69,Male,POL-10783,Motor,2463.69,Bank,58,0
CUST-10784,34,Female,POL-10784,Health,2206.8,Broker,84,0
CUST-10785,24,Female,POL-10785,Health,2248.25,Direct,2,1
CUST-10786,42,Male,POL-10786,Motor,1682.19,Online,114,1
CUST-10787,62,Female,POL-10787,Motor,927.49,Broker,25,0
CUST-10788,21,Female,POL-10788,Motor,2244.76,Online,11,0
CUST-10789,53,Female,POL-10789,Property,799.64,Broker,1,0
CUST-10790,23,Female,POL-10790,Health,1450.51,Bank,48,1
CUST-10791,48,Male,POL-10791,Health,339.35,Direct,113,0
CUST-10792,36,Female,POL-10792,Motor,2312.69,Direct,48,0
CUST-10793,61,Male,POL-10793,Health,437.85,Online,10,0
CUST-10794,71,Male,POL-10794,Property,639.75,Broker,81,0
CUST-10795,56,Male,POL-10795,Property,1439.52,Broker,30,1
CUST-10796,44,Male,POL-10796,Health,1933.82,Direct,35,0
CUST-10797,27,Female,POL-10797,Motor,1586.44,Direct,114,1
CUST-10798,43,Female,POL-10798,Motor,657.12,Online,19,0
CUST-10799,36,Male,POL-10799,Motor,102.26,Online,110,1
CUST-10800,56,Male,POL-10800,Motor,1917.16,Online,53,1
CUST-10801,20,Male,POL-10801,Motor,2464.5,Online,34,0
